varian,skenario,s,pct_pdb,pct_komp_tk,pi_maks_pct
tanpa-exempt,Gula (65),0.5,2.1729660179238173,1.5282106403713775,50.23782615059784
tanpa-exempt,Gula (65),1.0,8.00406621850358,6.060969185033601,138.88477203652337
tanpa-exempt,Tepung-terigu dst (61),0.5,1.46574839985365,1.0970300239688024,35.23227439126806
tanpa-exempt,Tepung-terigu dst (61),1.0,5.479752952719028,4.376800389670035,90.62821350575322
tanpa-exempt,Kakao (23),0.5,0.4349863246039678,0.2703124066089244,9.695275125018977
tanpa-exempt,Kakao (23),1.0,1.4011414130613904,0.885271862288088,20.987079219026008
tanpa-exempt,Olahan buah-sayur (57),0.5,0.10783984103993671,0.0535605984624116,22.314924007113458
tanpa-exempt,Olahan buah-sayur (57),1.0,0.32607304098825457,0.16789051447778366,53.02638006446192
tanpa-exempt,Garam (50),0.5,0.07034981891835562,0.04296904067963706,91.86303365967031
tanpa-exempt,Garam (50),1.0,0.2871503129315097,0.18607820939916236,171.8281828459045
tanpa-exempt,BUNDEL hasil saringan,0.5,4.710226099580595,2.904121548630693,171.8281828459045
tanpa-exempt,BUNDEL hasil saringan,1.0,13.03535377972233,9.436267741138154,171.8281828459045
